                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.33911,                0.25239,                0.88015,                0.91113,                0.88191,                0.96007,                0.74165,                0.68151,                0.79323,                0.97623,              0.0009506,              0.0009506,              0.0009506
                    162,                 0.3852,                0.26617,                0.91444,                0.93259,                0.95699,                0.97431,                0.84399,                0.52859,                0.42292,                0.90577,               0.000944,               0.000944,               0.000944
                    163,                0.34203,                0.25131,                0.88367,                0.90322,                0.95699,                0.97409,                0.82199,                0.59528,                0.40913,                0.93285,              0.0009374,              0.0009374,              0.0009374
                    164,                0.35016,                0.24646,                0.88795,                0.84026,                0.96159,                0.96064,                0.80112,                0.65099,                 0.4519,                 0.9578,              0.0009308,              0.0009308,              0.0009308
                    165,                0.36342,                0.26108,                0.89951,                0.97744,                0.94624,                0.98652,                0.80804,                0.69355,                0.42469,                0.98028,              0.0009242,              0.0009242,              0.0009242
                    166,                0.37102,                0.26983,                 0.8951,                 0.9787,                0.98814,                0.99416,                0.85215,                0.63879,                0.35177,                 0.9777,              0.0009176,              0.0009176,              0.0009176
                    167,                0.34986,                0.25604,                 0.8938,                0.97893,                0.99905,                0.99468,                0.86024,                0.64232,                0.34841,                 1.0043,               0.000911,               0.000911,               0.000911
                    168,                0.35788,                0.26057,                0.89072,                0.99895,                      1,                  0.995,                0.87024,                 0.5794,                0.33151,                0.93436,              0.0009044,              0.0009044,              0.0009044
                    169,                0.36168,                0.26098,                0.89983,                0.97847,                0.97756,                0.99343,                0.87854,                0.56573,                 0.3683,                 0.9249,              0.0008978,              0.0008978,              0.0008978
                    170,                0.35284,                0.25653,                0.90149,                0.95361,                0.96774,                 0.9843,                0.86231,                0.56773,                0.36611,                0.92948,              0.0008912,              0.0008912,              0.0008912
                    171,                0.37677,                0.25856,                0.90807,                      1,                0.98634,                0.99469,                0.90211,                0.50083,                0.27794,                0.89349,              0.0008846,              0.0008846,              0.0008846
                    172,                0.34428,                0.24871,                0.89147,                0.97872,                0.98919,                0.99384,                0.87695,                0.55014,                0.32059,                0.91004,               0.000878,               0.000878,               0.000878
                    173,                0.36067,                0.24976,                0.90207,                0.97288,                0.95699,                0.98919,                0.86173,                0.58113,                0.36682,                0.94085,              0.0008714,              0.0008714,              0.0008714
                    174,                0.32169,                 0.2287,                0.88084,                0.94692,                0.95915,                0.98649,                0.83234,                0.61632,                0.46343,                0.96122,              0.0008648,              0.0008648,              0.0008648
                    175,                0.33689,                 0.2504,                0.89172,                0.90918,                0.97849,                 0.9717,                0.85139,                0.53791,                0.42105,                0.91048,              0.0008582,              0.0008582,              0.0008582
                    176,                0.33473,                0.24147,                0.87741,                0.95591,                0.93252,                 0.9677,                0.84211,                 0.5322,                0.44803,                0.89528,              0.0008516,              0.0008516,              0.0008516
                    177,                0.34167,                0.25271,                0.88116,                0.91384,                0.93548,                0.96684,                 0.8452,                0.55262,                0.46016,                0.91535,               0.000845,               0.000845,               0.000845
                    178,                0.34639,                0.24274,                0.88388,                0.92786,                0.98925,                0.98426,                0.88303,                0.51971,                0.32474,                0.89455,              0.0008384,              0.0008384,              0.0008384
                    179,                0.36972,                 0.2555,                0.89902,                0.97945,                0.98925,                0.99436,                0.91623,                0.46607,                0.29203,                0.85973,              0.0008318,              0.0008318,              0.0008318
                    180,                0.37259,                 0.2512,                0.91038,                0.99815,                0.98925,                0.99469,                0.91628,                0.44717,                0.28041,                0.85892,              0.0008252,              0.0008252,              0.0008252
                    181,                0.36857,                0.25064,                0.89335,                0.99952,                0.98925,                0.99489,                0.89877,                0.47617,                0.30824,                0.86955,              0.0008186,              0.0008186,              0.0008186
                    182,                0.37639,                0.26844,                 0.8998,                0.97718,                0.98925,                0.99156,                0.87414,                0.54607,                0.37546,                0.90831,               0.000812,               0.000812,               0.000812
                    183,                0.33747,                0.24334,                0.89359,                0.94708,                0.97849,                0.97996,                 0.8632,                0.54091,                0.39856,                0.90543,              0.0008054,              0.0008054,              0.0008054
                    184,                0.34603,                0.24588,                0.88491,                0.95785,                0.97742,                0.98248,                0.86527,                 0.5346,                 0.3651,                0.90372,              0.0007988,              0.0007988,              0.0007988
                    185,                 0.3651,                0.25797,                0.90172,                 0.9076,                0.95699,                0.96506,                0.83074,                0.59148,                0.43005,                0.93764,              0.0007922,              0.0007922,              0.0007922
                    186,                0.34752,                0.24963,                0.88293,                0.96513,                0.96774,                0.98929,                0.87057,                0.49536,                0.37014,                 0.8827,              0.0007856,              0.0007856,              0.0007856
                    187,                0.33238,                0.23865,                0.88028,                0.90721,                0.97849,                 0.9763,                 0.8657,                0.52951,                0.38204,                0.91346,               0.000779,               0.000779,               0.000779
                    188,                0.33679,                0.23959,                0.88516,                0.95184,                0.94624,                0.98281,                0.86622,                0.55156,                0.39326,                0.92395,              0.0007724,              0.0007724,              0.0007724
                    189,                0.33532,                0.23617,                0.87894,                0.96828,                0.98478,                0.99078,                0.87583,                0.53065,                0.33397,                0.88658,              0.0007658,              0.0007658,              0.0007658
                    190,                0.32857,                0.23589,                0.88253,                0.96733,                 0.9552,                0.98404,                0.87313,                 0.5696,                 0.3609,                0.92284,              0.0007592,              0.0007592,              0.0007592
                    191,                0.33025,                0.23547,                0.88774,                0.91099,                0.94624,                0.95868,                0.81174,                0.72252,                0.43392,                 1.0398,              0.0007526,              0.0007526,              0.0007526
                    192,                0.33657,                0.24164,                0.88228,                0.98907,                0.97279,                0.99158,                 0.8309,                0.67911,                0.48806,                0.98586,               0.000746,               0.000746,               0.000746
                    193,                0.35002,                0.24776,                0.89494,                0.95746,                0.92473,                 0.9891,                0.84204,                0.56565,                0.53628,                0.91497,              0.0007394,              0.0007394,              0.0007394
                    194,                0.34971,                0.24973,                0.89295,                0.97526,                0.96774,                0.99131,                 0.8875,                0.46611,                0.38945,                0.86502,              0.0007328,              0.0007328,              0.0007328
                    195,                 0.3398,                0.23754,                0.88698,                0.97573,                      1,                0.99393,                0.88706,                 0.4641,                0.35228,                0.85866,              0.0007262,              0.0007262,              0.0007262
                    196,                0.33073,                0.23087,                0.87854,                 0.9676,                0.96346,                  0.992,                0.87627,                0.51772,                0.44205,                0.88191,              0.0007196,              0.0007196,              0.0007196
                    197,                0.32318,                0.23157,                0.89606,                0.94527,                0.92473,                0.97847,                0.84137,                0.58761,                 0.5834,                0.92866,               0.000713,               0.000713,               0.000713
                    198,                0.31836,                0.22432,                0.87895,                0.88336,                0.91398,                0.96726,                0.82732,                0.56725,                0.58924,                0.93325,              0.0007064,              0.0007064,              0.0007064
                    199,                0.32884,                0.22847,                0.87964,                0.89678,                0.93418,                0.96007,                0.80759,                0.58204,                0.54122,                0.96777,              0.0006998,              0.0006998,              0.0006998
                    200,                0.33079,                0.23464,                0.87689,                0.91854,                0.93548,                0.96392,                0.83366,                0.54836,                0.45149,                0.94672,              0.0006932,              0.0006932,              0.0006932
                    201,                0.32262,                 0.2296,                0.87453,                 0.9467,                  0.955,                0.98253,                0.88611,                0.49382,                0.38743,                0.90106,              0.0006866,              0.0006866,              0.0006866
                    202,                 0.3261,                 0.2351,                0.88116,                0.94789,                0.97791,                0.98833,                0.88174,                0.50937,                0.35413,                0.89004,                0.00068,                0.00068,                0.00068
                    203,                0.33058,                0.23027,                0.89008,                0.95652,                0.96774,                0.98163,                  0.882,                0.52056,                0.35801,                0.88393,              0.0006734,              0.0006734,              0.0006734
                    204,                0.33037,                0.25077,                0.87386,                0.95742,                0.96715,                0.98128,                0.88008,                0.47995,                0.37263,                0.87541,              0.0006668,              0.0006668,              0.0006668
                    205,                 0.3123,                0.22334,                0.87825,                0.93914,                 0.9956,                0.98781,                0.88903,                0.47235,                0.37002,                0.87333,              0.0006602,              0.0006602,              0.0006602
                    206,                0.30867,                0.22567,                0.88183,                0.93922,                0.99693,                0.98921,                0.90492,                0.45894,                0.35537,                0.85367,              0.0006536,              0.0006536,              0.0006536
                    207,                0.32027,                0.22913,                0.87718,                 0.9664,                0.96774,                0.98913,                0.88259,                0.49777,                0.39272,                0.89069,               0.000647,               0.000647,               0.000647
                    208,                0.31538,                0.22677,                 0.8728,                0.93695,                0.96774,                0.98369,                0.83659,                 0.5792,                0.43369,                0.94228,              0.0006404,              0.0006404,              0.0006404
                    209,                0.31539,                0.22586,                0.88613,                0.97704,                0.96774,                0.99053,                0.85359,                0.58236,                 0.4122,                0.93561,              0.0006338,              0.0006338,              0.0006338
                    210,                0.31855,                0.22013,                0.87858,                0.97825,                0.96774,                0.98903,                0.89523,                0.48801,                0.31002,                0.87642,              0.0006272,              0.0006272,              0.0006272
                    211,                0.30008,                 0.2176,                 0.8536,                0.98901,                0.96737,                0.99016,                0.91811,                0.45559,                0.28641,                0.84894,              0.0006206,              0.0006206,              0.0006206
                    212,                0.32451,                0.23197,                0.89174,                0.97603,                0.98925,                 0.9907,                0.90528,                 0.5079,                0.33114,                0.86357,               0.000614,               0.000614,               0.000614
                    213,                0.31299,                0.22809,                0.86503,                0.95875,                0.96774,                0.97737,                0.86345,                  0.568,                 0.3636,                0.89036,              0.0006074,              0.0006074,              0.0006074
                    214,                 0.3174,                 0.2322,                 0.8817,                0.96836,                0.98716,                0.98344,                0.87112,                0.55217,                0.36419,                0.89651,              0.0006008,              0.0006008,              0.0006008
                    215,                0.30181,                0.22716,                0.87995,                      1,                0.97758,                0.99447,                0.85165,                 0.6343,                0.41728,                0.93852,              0.0005942,              0.0005942,              0.0005942
                    216,                0.31667,                0.23014,                0.87359,                 0.9517,                0.96774,                0.98912,                0.85562,                0.63621,                0.44249,                0.95543,              0.0005876,              0.0005876,              0.0005876
                    217,                0.31108,                0.22969,                0.87971,                0.97486,                0.95699,                0.98682,                 0.8529,                0.61176,                0.45633,                0.94333,               0.000581,               0.000581,               0.000581
                    218,                0.32183,                0.24344,                0.89696,                0.96204,                0.92473,                0.96701,                0.83415,                0.59285,                0.52379,                0.93747,              0.0005744,              0.0005744,              0.0005744
                    219,                0.31481,                0.21869,                0.88225,                0.98779,                0.86964,                0.96498,                0.85747,                 0.5413,                0.56688,                0.89759,              0.0005678,              0.0005678,              0.0005678
                    220,                0.31965,                0.23502,                0.88819,                0.99453,                0.95699,                0.99105,                 0.8952,                0.47495,                 0.3941,                0.86758,              0.0005612,              0.0005612,              0.0005612
                    221,                0.31774,                0.22106,                 0.8768,                0.98714,                0.98925,                0.99427,                0.92328,                0.45436,                0.28231,                0.85804,              0.0005546,              0.0005546,              0.0005546
                    222,                 0.2753,                0.19823,                0.85778,                      1,                0.98869,                0.99489,                0.92544,                  0.462,                0.26447,                0.85574,               0.000548,               0.000548,               0.000548
                    223,                0.30389,                  0.213,                0.87286,                      1,                0.97661,                0.99468,                0.91503,                 0.4785,                0.28375,                0.86044,              0.0005414,              0.0005414,              0.0005414
                    224,                 0.2959,                 0.2147,                0.88331,                0.98767,                0.96774,                0.98978,                0.87829,                0.53319,                0.38703,                0.88493,              0.0005348,              0.0005348,              0.0005348
                    225,                0.31322,                0.22602,                0.87503,                0.99011,                0.97849,                0.99083,                0.88758,                0.53074,                0.36182,                0.89445,              0.0005282,              0.0005282,              0.0005282
                    226,                0.31463,                0.22381,                0.88938,                  0.978,                0.95607,                0.98745,                0.88527,                0.54763,                0.36878,                0.91264,              0.0005216,              0.0005216,              0.0005216
                    227,                0.32659,                0.22397,                0.88441,                0.96737,                0.95625,                0.99023,                  0.866,                 0.5927,                0.41778,                 0.9323,               0.000515,               0.000515,               0.000515
                    228,                0.30842,                0.21954,                0.88319,                0.97887,                0.99622,                0.99374,                0.89703,                0.53273,                0.32372,                0.89411,              0.0005084,              0.0005084,              0.0005084
                    229,                0.29951,                0.22571,                0.87256,                0.97713,                0.98925,                0.99426,                0.89714,                0.53696,                0.33927,                0.89616,              0.0005018,              0.0005018,              0.0005018
                    230,                0.30849,                0.22276,                0.87253,                0.98923,                0.98793,                0.99103,                0.86263,                0.60843,                0.36076,                0.93277,              0.0004952,              0.0004952,              0.0004952
                    231,                0.29161,                0.21171,                  0.862,                0.94884,                0.99709,                0.98754,                0.84656,                0.62703,                0.37449,                0.94515,              0.0004886,              0.0004886,              0.0004886
                    232,                0.27504,                0.20632,                0.85564,                0.94723,                0.98925,                0.99064,                0.87959,                0.57496,                0.36249,                0.91902,               0.000482,               0.000482,               0.000482
                    233,                0.29547,                0.22322,                0.87989,                0.95777,                 0.9756,                0.99046,                0.88688,                0.56114,                0.36895,                0.91074,              0.0004754,              0.0004754,              0.0004754
                    234,                0.30024,                0.20751,                0.87666,                0.94391,                0.96774,                0.98739,                0.87597,                0.55495,                0.40908,                0.90638,              0.0004688,              0.0004688,              0.0004688
                    235,                0.29954,                 0.2214,                0.87748,                0.91716,                0.95243,                0.97143,                0.85048,                0.56864,                0.44244,                0.92115,              0.0004622,              0.0004622,              0.0004622
                    236,                0.30574,                 0.2268,                0.88428,                0.89674,                0.93385,                0.96614,                 0.8166,                0.60598,                 0.4825,                0.95035,              0.0004556,              0.0004556,              0.0004556
                    237,                0.28321,                0.19852,                0.87062,                0.92651,                0.94892,                0.96695,                0.83609,                0.61023,                0.47852,                0.94243,               0.000449,               0.000449,               0.000449
                    238,                0.28202,                0.20722,                0.86761,                0.95771,                0.97405,                0.98179,                0.85248,                0.62425,                0.40398,                0.93684,              0.0004424,              0.0004424,              0.0004424
                    239,                0.32427,                 0.2314,                0.88191,                0.96622,                0.98925,                0.98887,                0.90098,                0.50763,                0.32902,                0.87838,              0.0004358,              0.0004358,              0.0004358
                    240,                0.29645,                0.21504,                 0.8655,                0.97845,                0.97644,                0.99215,                0.90722,                0.48587,                0.31193,                0.87122,              0.0004292,              0.0004292,              0.0004292
                    241,                0.29068,                0.21017,                0.87157,                0.98923,                0.98785,                0.99283,                0.91925,                0.46765,                 0.2825,                0.86035,              0.0004226,              0.0004226,              0.0004226
                    242,                0.29761,                0.21697,                0.87501,                0.97825,                0.96741,                0.98781,                0.91249,                0.49799,                0.33057,                 0.8809,               0.000416,               0.000416,               0.000416
                    243,                0.29904,                 0.2126,                0.87285,                0.97817,                0.96378,                0.98062,                0.88792,                0.55075,                0.37885,                0.91364,              0.0004094,              0.0004094,              0.0004094
                    244,                0.27445,                0.20085,                0.86148,                0.95736,                0.96578,                0.98421,                0.89949,                0.53826,                0.35898,                 0.9044,              0.0004028,              0.0004028,              0.0004028
                    245,                0.29707,                0.21468,                0.88514,                0.97817,                0.96361,                0.98881,                0.90137,                0.52024,                0.33079,                0.89184,              0.0003962,              0.0003962,              0.0003962
                    246,                0.28813,                0.20598,                0.87935,                0.98911,                0.97664,                0.99387,                0.91204,                0.48552,                0.30173,                0.87632,              0.0003896,              0.0003896,              0.0003896
                    247,                0.28222,                 0.2071,                0.86398,                0.98874,                0.98925,                0.99457,                0.91427,                0.47878,                0.26827,                0.86859,               0.000383,               0.000383,               0.000383
                    248,                0.27576,                0.19916,                0.85656,                      1,                0.97637,                0.99427,                0.92176,                0.46233,                 0.2583,                0.86071,              0.0003764,              0.0003764,              0.0003764
                    249,                0.29266,                0.21711,                0.87564,                0.96756,                0.98925,                0.99245,                0.91547,                0.47119,                0.27766,                0.87108,              0.0003698,              0.0003698,              0.0003698
                    250,                0.28002,                0.21397,                0.87034,                0.96523,                0.98925,                0.98964,                0.89761,                0.51405,                0.31809,                0.90981,              0.0003632,              0.0003632,              0.0003632
                    251,                0.28738,                0.22208,                0.87222,                0.95824,                0.98925,                 0.9908,                0.90529,                0.50288,                0.30172,                0.89716,              0.0003566,              0.0003566,              0.0003566
                    252,                0.27126,                0.20332,                0.86351,                0.97222,                0.97849,                0.99127,                0.91309,                0.51014,                0.29354,                0.89802,                0.00035,                0.00035,                0.00035
                    253,                0.28563,                0.20478,                0.87251,                0.97731,                0.96774,                0.99044,                0.91852,                 0.4794,                0.28173,                0.88193,              0.0003434,              0.0003434,              0.0003434
                    254,                0.28291,                0.20984,                0.88304,                0.97845,                0.98925,                0.99406,                 0.9184,                0.44818,                0.26438,                0.85785,              0.0003368,              0.0003368,              0.0003368
                    255,                0.30471,                0.21915,                0.87891,                0.98834,                0.98925,                0.99457,                0.92628,                0.45995,                0.26165,                0.85988,              0.0003302,              0.0003302,              0.0003302
                    256,                0.28273,                0.20448,                0.86863,                      1,                0.99911,                  0.995,                0.91984,                0.46261,                0.25726,                 0.8639,              0.0003236,              0.0003236,              0.0003236
                    257,                0.28301,                0.20939,                0.86464,                0.98935,                0.99859,                0.99479,                0.91551,                0.47228,                0.27143,                 0.8725,               0.000317,               0.000317,               0.000317
                    258,                0.27798,                0.20165,                0.86302,                0.98936,                0.99949,                0.99457,                0.91681,                0.46741,                0.27832,                0.86834,              0.0003104,              0.0003104,              0.0003104
                    259,                0.28444,                0.20679,                0.86837,                0.98934,                0.99823,                 0.9916,                0.92406,                0.45049,                0.25461,                0.85727,              0.0003038,              0.0003038,              0.0003038
                    260,                0.27222,                 0.2015,                0.87019,                0.98935,                0.99929,                0.99489,                 0.9227,                0.46426,                0.25619,                0.86782,              0.0002972,              0.0002972,              0.0002972
                    261,                0.28209,                0.20327,                0.87893,                 0.9991,                0.98925,                0.99489,                0.91572,                0.48419,                0.26715,                0.87794,              0.0002906,              0.0002906,              0.0002906
                    262,                0.26873,                0.19843,                0.86846,                0.97846,                0.97683,                0.99356,                0.90473,                0.51282,                0.29825,                0.89198,               0.000284,               0.000284,               0.000284
                    263,                0.27342,                0.20034,                0.86051,                0.97823,                0.96631,                0.99248,                0.90687,                0.51032,                0.31096,                0.88828,              0.0002774,              0.0002774,              0.0002774
                    264,                0.26588,                0.20378,                0.85608,                0.97834,                0.97152,                0.99264,                0.89812,                0.51969,                0.35282,                0.89127,              0.0002708,              0.0002708,              0.0002708
                    265,                 0.2766,                0.20138,                0.86354,                0.95577,                0.97849,                0.99177,                0.90611,                0.49189,                0.34811,                0.87287,              0.0002642,              0.0002642,              0.0002642
                    266,                0.27424,                 0.1953,                0.87195,                0.97843,                0.97553,                0.99323,                0.92022,                0.45641,                0.32117,                0.85547,              0.0002576,              0.0002576,              0.0002576
                    267,                0.27177,                0.19249,                0.86227,                0.97491,                0.97849,                0.99363,                0.91632,                 0.4668,                0.31439,                0.86202,               0.000251,               0.000251,               0.000251
                    268,                0.26908,                0.19491,                 0.8646,                 0.9768,                0.98925,                0.99394,                0.92156,                0.46647,                0.29412,                 0.8554,              0.0002444,              0.0002444,              0.0002444
                    269,                0.27086,                0.19309,                0.86073,                0.97888,                0.99697,                0.99404,                0.92841,                0.47021,                0.28426,                0.86122,              0.0002378,              0.0002378,              0.0002378
                    270,                0.27254,                0.20271,                0.86765,                0.98921,                0.98595,                0.99416,                0.91849,                0.48749,                0.30942,                0.87726,              0.0002312,              0.0002312,              0.0002312
                    271,                0.26213,                0.18904,                0.85914,                0.98908,                0.97428,                0.99378,                0.91012,                 0.4954,                0.34569,                0.88359,              0.0002246,              0.0002246,              0.0002246
                    272,                0.25363,                0.19284,                0.85316,                0.97812,                0.96134,                0.99122,                0.91067,                 0.4959,                0.35239,                0.88635,               0.000218,               0.000218,               0.000218
                    273,                0.27187,                0.20159,                0.86652,                      1,                0.95523,                0.99365,                0.91698,                0.47807,                0.34222,                0.87001,              0.0002114,              0.0002114,              0.0002114
                    274,                0.27419,                0.19957,                0.86814,                      1,                0.94509,                0.99307,                0.91284,                0.46489,                0.36437,                0.85793,              0.0002048,              0.0002048,              0.0002048
                    275,                0.26269,                0.19003,                0.86639,                0.98842,                0.95699,                0.99113,                 0.9115,                0.47239,                 0.3711,                0.86403,              0.0001982,              0.0001982,              0.0001982
                    276,                0.26138,                0.18514,                0.86566,                0.96773,                0.96739,                0.99193,                0.90568,                0.47057,                0.37438,                0.86432,              0.0001916,              0.0001916,              0.0001916
                    277,                0.26745,                0.19255,                0.87731,                0.96802,                0.97659,                0.99323,                0.92147,                0.45596,                 0.3379,                0.85709,               0.000185,               0.000185,               0.000185
                    278,                0.24184,                0.18151,                0.84912,                0.97868,                0.98732,                0.99384,                0.92277,                 0.4577,                0.31526,                0.85398,              0.0001784,              0.0001784,              0.0001784
                    279,                0.26331,                0.18916,                0.86243,                0.97732,                0.98925,                0.99327,                0.91895,                0.47891,                0.31707,                0.86827,              0.0001718,              0.0001718,              0.0001718
                    280,                0.26872,                0.19116,                0.86367,                0.97843,                0.97529,                0.99211,                0.90352,                0.52336,                0.35296,                0.89406,              0.0001652,              0.0001652,              0.0001652
                    281,                0.25965,                 0.1871,                0.86035,                  0.968,                0.97586,                 0.9913,                0.90448,                0.50218,                0.34203,                 0.8876,              0.0001586,              0.0001586,              0.0001586
                    282,                0.25051,                0.18241,                0.85464,                0.96801,                0.97603,                0.99126,                0.90206,                0.48516,                0.34946,                0.87843,               0.000152,               0.000152,               0.000152
                    283,                0.26638,                0.19072,                0.86999,                0.96812,                0.97957,                0.99163,                0.90779,                0.47334,                0.33957,                0.86931,              0.0001454,              0.0001454,              0.0001454
                    284,                0.25729,                0.18284,                 0.8525,                0.96358,                0.98925,                0.99244,                0.91483,                0.46357,                0.31422,                0.86266,              0.0001388,              0.0001388,              0.0001388
                    285,                0.24422,                0.19053,                0.85428,                0.96699,                0.98925,                0.99247,                 0.9166,                0.46457,                 0.3092,                 0.8628,              0.0001322,              0.0001322,              0.0001322
                    286,                0.23394,                0.17891,                0.84423,                0.96643,                0.98925,                0.99286,                0.91747,                0.46587,                0.30213,                0.86545,              0.0001256,              0.0001256,              0.0001256
                    287,                0.24016,                0.17908,                0.85036,                0.96635,                0.98925,                0.99335,                 0.9186,                0.45797,                0.29197,                0.86455,               0.000119,               0.000119,               0.000119
                    288,                0.24587,                0.17891,                0.86133,                0.98924,                0.98829,                0.99427,                0.92668,                0.45124,                0.27766,                0.86267,              0.0001124,              0.0001124,              0.0001124
                    289,                0.25221,                0.18644,                0.85892,                0.98506,                0.98925,                0.99427,                0.92651,                0.45638,                 0.2824,                0.86076,              0.0001058,              0.0001058,              0.0001058
                    290,                0.25184,                0.18149,                0.85785,                0.98351,                0.98925,                0.99457,                0.91789,                0.47228,                0.29162,                0.87008,               9.92e-05,               9.92e-05,               9.92e-05
                    291,                0.18198,                0.14314,                0.78328,                0.97761,                0.98925,                0.99361,                0.90901,                 0.4731,                0.26478,                0.88207,               9.26e-05,               9.26e-05,               9.26e-05
                    292,                0.17356,                0.13544,                0.78233,                0.96091,                      1,                0.99125,                 0.9008,                0.47026,                0.28066,                0.87815,                8.6e-05,                8.6e-05,                8.6e-05
                    293,                0.18351,                0.13337,                 0.7852,                0.94779,                      1,                0.99094,                0.89039,                0.46902,                0.29085,                0.87245,               7.94e-05,               7.94e-05,               7.94e-05
                    294,                0.17185,                0.12975,                 0.7802,                0.95799,                      1,                0.99322,                0.89616,                0.47006,                0.29293,                0.87051,               7.28e-05,               7.28e-05,               7.28e-05
                    295,                0.16582,                0.12814,                 0.7757,                0.95768,                      1,                0.99351,                0.89554,                0.47675,                0.29651,                0.87265,               6.62e-05,               6.62e-05,               6.62e-05
                    296,                0.17175,                0.12862,                0.78241,                0.97656,                      1,                0.99384,                0.89142,                0.48086,                0.29621,                0.87389,               5.96e-05,               5.96e-05,               5.96e-05
                    297,                0.16647,                0.12582,                0.78318,                0.96419,                      1,                0.99362,                0.89484,                0.48097,                0.29734,                0.87412,                5.3e-05,                5.3e-05,                5.3e-05
                    298,                0.16019,                0.12089,                0.76768,                0.96632,                      1,                0.99394,                0.89398,                  0.477,                0.28927,                0.87147,               4.64e-05,               4.64e-05,               4.64e-05
                    299,                 0.1597,                0.12577,                 0.7915,                0.96664,                      1,                0.99383,                0.89861,                0.47548,                0.28193,                0.87085,               3.98e-05,               3.98e-05,               3.98e-05
                    300,                0.16048,                0.12377,                0.77331,                 0.9784,                      1,                0.99394,                 0.9032,                0.47614,                0.28026,                0.86993,               3.32e-05,               3.32e-05,               3.32e-05
